seed_id,seed_title,direction,found_title,found_doi,found_year,found_venue,in_db_already,venue_rank_note,ref_source,picos_decision,reason
3,The Sense of Embodiment in Virtual Reality,forward,Immersive Stories for Health Information: Design Considerations from Binge Drinking in VR,10.1007/978-3-030-71292-1_25,2021,iConference,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Behavioral Framework of Immersive Technologies (BehaveFIT): How and Why Virtual Reality can Support Behavioral Change Processes,10.3389/frvir.2021.627194,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,CoolMoves,10.1145/3463499,2021,Proceedings of the ACM on Interactive Mobile Wearable and Ubiquitous Technologies,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Exploring the Role of Distraction in Weak Flow-Performance Link Based on VR Searching Tasks,10.3390/app11135799,2021,Applied Sciences,N,SJR Q4,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Hugging from A Distance: Building Interpersonal Relationships in Social Virtual Reality,10.1145/3452918.3458805,2021,IMX,Y,CORE C,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,An on-site and remote study during the COVID-19 pandemic on virtual hand appearance and tactile feedback,10.1080/0144929x.2021.1938679,2021,Behavior and Information Technology,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Distributed Cognition and the Experience of Presence in the Mars Exploration Rover Mission,10.3389/fpsyg.2021.689932,2021,Frontiers in Psychology,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,HearMeVirtual Reality: Using Virtual Reality to Facilitate Empathy Between Hearing Impaired Children and Their Parents,10.3389/frvir.2021.691984,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Embodied gesture interaction for immersive maps,10.1080/15230406.2021.1929492,2021,Cartography and Geographic Information Science,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A Methodological Framework for Assessing Social Presence in Music Interactions in Virtual Reality,10.3389/fpsyg.2021.663725,2021,Frontiers in Psychology,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual reality as a tool to investigate and predict occupant behaviour in the real world: the example of wayfinding,10.36680/j.itcon.2021.016,2021,Journal of Information Technology in Construction,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Virtual, Real or Mixed: How Surrounding Objects Influence the Sense of Embodiment in Optical See-Through Experiences?",10.3389/frvir.2021.679902,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Proprioceptive Stimulation Added to a Walking Self-Avatar Enhances the Illusory Perception of Walking in Static Participants,10.3389/frvir.2021.557783,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Remotely Perceived: Investigating the Influence of Valence on Self-Perception and Social Experience for Dyadic Video-Conferencing With Personalized Avatars,10.3389/frvir.2021.668499,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Impact of Self-Representation and Consistency in Collaborative Virtual Environments,10.3389/frvir.2021.648601,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Grasping Embodiment: Haptic Feedback for Artificial Limbs,10.3389/fnbot.2021.662397,2021,Frontiers in Neurorobotics,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Social Virtual Reality Platform Comparison and Evaluation Using a Guided Group Walkthrough Method,10.3389/frvir.2021.668181,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual Reality design-build-test games with physics simulation: opportunities for researching design cognition,10.1080/21650349.2021.1929500,2021,International Journal of Design Creativity and Innovation,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Evaluation of the impact of different levels of self-representation and body tracking on the sense of presence and embodiment in immersive VR,10.1007/s10055-021-00530-5,2021,Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Comparing physiological responses during cognitive tests in virtual environments vs. in identical real-world environments,10.1038/s41598-021-89297-y,2021,Scientific Reports,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Fundamental Clock of Biological Aging: Convergence of Molecular, Neurodegenerative, Cognitive, and Psychiatric Pathways",10.26420/austinchildadolescpsychiatry.2021.1015,2021,Austin Child & Adolescent Psychiatry,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Surrogate-Aloud: A Human Surrogate Method for Remote Usability Evaluation and Ideation in Virtual Reality,10.1145/3411763.3451764,2021,CHI Extended Abstracts,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,You Are (Not) The Robot: Variable Perspective Motion Control of a Social Telepresence Robot,10.1145/3411763.3451571,2021,CHI Extended Abstracts,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,VRFromX: From Scanned Reality to Interactive Virtual Experience with Human-in-the-Loop,10.1145/3411763.3451747,2021,CHI Extended Abstracts,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Towards “Avatar-Friendly” 3D Manipulation Techniques: Bridging the Gap Between Sense of Embodiment and Interaction in Virtual Reality,10.1145/3411764.3445379,2021,International Conference on Human Factors in Computing Systems,Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Understanding User Identification in Virtual Reality Through Behavioral Biometrics and the Effect of Body Normalization,10.1145/3411764.3445528,2021,International Conference on Human Factors in Computing Systems,Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,How to Get There When You Are There Already? Defining Presence in Virtual Reality and the Importance of Perceived Realism,10.3389/fpsyg.2021.628298,2021,Frontiers in Psychology,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Ninja Hands: Using Many Hands to Improve Target Selection in VR,10.1145/3411764.3445759,2021,International Conference on Human Factors in Computing Systems,Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Exploring the effectiveness of immersive Virtual Reality interventions in the management of musculoskeletal pain: a state-of-the-art review,10.1080/10833196.2021.1903209,2021,Physical Therapy Reviews,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Taking an Extended Embodied Perspective of Touch: Connection-Disconnection in iVR,10.3389/frvir.2021.642782,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual Reality as a Reflection Technique for Public Speaking Training,10.3390/app11093988,2021,Applied Sciences,N,SJR Q4,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Challenges and Opportunities of Immersive Technologies for Mindfulness Meditation: A Systematic Review,10.3389/frvir.2021.644683,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Bodily ownership and agency sensations in a natural state,10.1038/s41598-021-87843-2,2021,Scientific Reports,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,My Virtual Self: The Role of Movement in Children's Sense of Embodiment,10.1109/tvcg.2021.3073906,2021,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Multisensory integration of visual cues from first- to third-person perspective avatars in the perception of self-motion,10.3758/s13414-021-02276-3,2021,"Attention, Perception, & Psychophysics",N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Expertise and Experience in VR-supported learning: Achieving a deep non-verbal comprehension of four-dimensional space,10.1016/j.ijhcs.2021.102649,2021,Int. J. Hum. Comput. Stud.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,What We Measure in Mixed Reality Experiments,,2021,arXiv.org,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Towards socialVR: evaluating a novel technology for watching videos together,10.1007/s10055-022-00651-5,2021,Virtual Reality,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"How preadolescents and adults remember and experience virtual reality: The role of avatar incarnation, emotion, and sense of presence",10.1016/j.ijcci.2021.100299,2021,Int. J. Child Comput. Interact.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A Preliminary Embodiment Short Questionnaire,10.3389/frvir.2021.647896,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A Survey on Immersive Visualization,10.3724/sp.j.1089.2021.18809,2021,Journal of Computer-Aided Design & Computer Graphics,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Hand Tracking for Immersive Virtual Reality: Opportunities and Challenges,10.3389/frvir.2021.728461,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Considerations and Challenges of Measuring Operator Performance in Telepresence and Teleoperation Entailing Mixed Reality Technologies,,2021,arXiv.org,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Brain mechanisms of visuospatial perspective-taking in relation to object mental rotation and the theory of mind.,10.1016/j.bbr.2021.113247,2021,Behavioural Brain Research,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"The relationships between the exploration of virtual space, its presence and entertainment in virtual reality, 360º and 2D",10.1007/s10055-021-00510-9,2021,Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A multi-modal modified feedback self-paced BCI to control the gait of an avatar,10.1088/1741-2552/abee51,2021,Journal of Neural Engineering,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Virtual reality as a versatile tool for research, dissemination and mediation in the humanities",10.4995/var.2021.14880,2021,Virtual Archaeology Review,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Embodiment of Photorealistic Avatars Influences Female Body Weight Perception in Virtual Reality,10.1109/vr50410.2021.00027,2021,IEEE Conference on Virtual Reality and 3D User Interfaces,Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Impact of Implicit and Explicit Feedback on Performance and Experience during VR-Supported Motor Rehabilitation,10.1109/vr50410.2021.00061,2021,IEEE Conference on Virtual Reality and 3D User Interfaces,N,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Magnoramas: Magnifying Dioramas for Precise Annotations in Asymmetric 3D Teleconsultation,10.1109/vr50410.2021.00062,2021,IEEE Conference on Virtual Reality and 3D User Interfaces,Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Evidence for a Relationship Between Self-Avatar Fixations and Perceived Avatar Similarity within Low-Cost Virtual Reality Embodiment,10.1109/vrw52623.2021.00031,2021,2021 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),N,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Towards understanding the design of bodily integration,10.1016/j.ijhcs.2021.102643,2021,Int. J. Hum. Comput. Stud.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Exploiting Voice Transformation to Promote Interaction in Virtual Environments,10.1109/vrw52623.2021.00021,2021,2021 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW),N,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Most Social Platform Ever? A Survey about Activities & Motives of Social VR Users,10.1109/vr50410.2021.00079,2021,IEEE Conference on Virtual Reality and 3D User Interfaces,N,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"The influence of hand visualization in tool-based motor-skills training, a longitudinal study",10.1109/vr50410.2021.00031,2021,IEEE Conference on Virtual Reality and 3D User Interfaces,N,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Freehand Grasping: An Analysis of Grasping for Docking Tasks in Virtual Reality,10.1109/vr50410.2021.00102,2021,IEEE Conference on Virtual Reality and 3D User Interfaces,N,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Using Virtual Reality to Support Acting in Motion Capture with Differently Scaled Characters,10.1109/vr50410.2021.00063,2021,IEEE Conference on Virtual Reality and 3D User Interfaces,Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Dynamic Shared Limbs: An Adaptive Shared Body Control Method Using EMG Sensors,10.1145/3458709.3458932,2021,NASA/ESA Conference on Adaptive Hardware and Systems,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Exploring a Dynamic Change of Muscle Perception in VR, Based on Muscle Electrical Activity and/or Joint Angle",10.1145/3458709.3459007,2021,NASA/ESA Conference on Adaptive Hardware and Systems,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,MultiSoma: Distributed Embodiment with Synchronized Behavior and Perception,10.1145/3458709.3458878,2021,NASA/ESA Conference on Adaptive Hardware and Systems,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A Comparison between Virtual Reality and Augmented Reality on Upper-limb Prosthesis Control,10.1145/3459104.3459189,2021,"International Symposium on Electrical, Electronics and Information Engineering",Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Avatar Embodiment. A Standardized Questionnaire,10.3389/frvir.2020.575943,2021,Frontiers in Virtual Reality,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Adapting Virtual Embodiment Through Reinforcement Learning,10.1109/tvcg.2021.3057797,2021,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A comparative study on inter-brain synchrony in real and virtual environments using hyperscanning,10.1016/j.cag.2020.10.003,2021,Computers & graphics,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual Reality for Neurorehabilitation and Cognitive Enhancement,10.3390/brainsci11020221,2021,Brain Science,N,SJR Q4,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Study of Full-body Virtual Embodiment Using noninvasive Brain Stimulation and Imaging,10.1080/10447318.2020.1870827,2021,International journal of human computer interactions,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Impact of Virtual Reality and Viewpoints in Body Motion Based Drone Teleoperation,10.1109/vr50410.2021.00075,2021,IEEE Conference on Virtual Reality and 3D User Interfaces,N,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Interacting With Virtual Objects via Embodied Avatar Hands Increases the Illusion of Presence, Increases Distraction, and Modulates VR Analgesia Effectiveness: A Randomized Crossover Trial.",10.21203/rs.3.rs-145582/v1,2021,,N,,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Multimodality in VR: A Survey,10.1145/3508361,2021,ACM Computing Surveys,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Extended Reality (XR) Remote Research: a Survey of Drawbacks and Opportunities,10.1145/3411764.3445170,2021,International Conference on Human Factors in Computing Systems,Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Studying the Role of Haptic Feedback on Virtual Embodiment in a Drawing Task,10.3389/frvir.2020.573167,2021,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Promoting eco-driving behavior through multisensory stimulation: a preliminary study on the use of visual and haptic feedback in a virtual reality driving simulator,10.1007/s10055-021-00499-1,2021,Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Control Modification of Grasp Force Covaries Agency and Performance on Rigid and Compliant Surfaces,10.3389/fbioe.2020.574006,2021,Frontiers in Bioengineering and Biotechnology,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Cognitive Affective Model of Immersive Learning (CAMIL): a Theoretical Research-Based Model of Learning in Immersive Virtual Reality,10.1007/s10648-020-09586-2,2021,Educational Psychology Review,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Does an agent’s touch always matter? Study on virtual Midas touch, masculinity, social status, and compliance in Polish men",10.1007/s12193-020-00351-x,2021,Journal on Multimodal User Interfaces,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Embodiment in Virtual Reality: The Body, Thought, Present, and Felt in the Space of Virtuality",10.4018/ijcicg.2021010103,2021,Int. J. Creative Interfaces Comput. Graph.,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Mind the Gap: A Framework (BehaveFIT) Guiding The Use of Immersive Technologies in Behavior Change Processes,,2020,arXiv.org,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Self-Illusion: A Study on Cognition of Role-Playing in Immersive Virtual Environments,10.1109/tvcg.2020.3044563,2020,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Effects of Emotion and Agency on Presence in Virtual Reality,10.1145/3411764.3445588,2020,International Conference on Human Factors in Computing Systems,Y,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Autobiographical and episodic memory deficits in schizophrenia: A narrative review and proposed agenda for research.,10.1016/j.cpr.2020.101956,2020,Clinical Psychology Review,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Induced Finger Movements Effect,10.1145/3415264.3425448,2020,SIGGRAPH Asia Posters,N,CORE A*,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Effects of Avatar’s Symbolic Gesture in Virtual Reality Brainstorming,10.1145/3441000.3441081,2020,Australasian Computer-Human Interaction Conference,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Influence of Threat Occurrence and Repeatability on the Sense of Embodiment and Threat Response in VR,10.2312/egve.20201262,2020,ICAT-EGVE,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Influence of Hand Representation Design on Presence and Embodiment in Virtual Environment,10.1109/iscid51228.2020.00088,2020,International Symposium on Computational Intelligence and Design,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,MoveBox: Democratizing MoCap for the Microsoft Rocketbox Avatar Library,10.1109/aivr50618.2020.00026,2020,International Conference on Artificial Intelligence and Virtual Reality,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,High-quality First-person Rendering Mixed Reality Gaming System for In Home Setting,10.1109/aivr50618.2020.00070,2020,International Conference on Artificial Intelligence and Virtual Reality,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Egocentric and Allocentric Spatial Memory in Mild Cognitive Impairment with Real-World and Virtual Navigation Tasks: A Systematic Review,10.3233/jad-201017,2020,Journal of Alzheimer's Disease,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Rocketbox Library and the Utility of Freely Available Rigged Avatars,10.3389/frvir.2020.561558,2020,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Magic and Immersion in VR,10.1007/978-3-030-62516-0_29,2020,International Conference on Interactive Digital Storytelling,N,CORE C,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Like in the Good Old Times, but Virtual - A Case for Simulating Co-located Multiplayer Games in VR",10.1145/3383668.3419885,2020,ACM SIGCHI Annual Symposium on Computer-Human Interaction in Play,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Visual Delegates - Enhancing Player Perception by Visually Delegating Player Character Sensation,10.1145/3410404.3414238,2020,ACM SIGCHI Annual Symposium on Computer-Human Interaction in Play,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,DigiGlo: Exploring the Palm as an Input and Display Mechanism through Digital Gloves,10.1145/3410404.3414260,2020,ACM SIGCHI Annual Symposium on Computer-Human Interaction in Play,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Experience of Social Touch in Multi-User Virtual Reality,10.1145/3385956.3418944,2020,Virtual Reality Software and Technology,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Effects of Full-Body Avatar Movement Predictions in Virtual Reality using Neural Networks,10.1145/3385956.3418941,2020,Virtual Reality Software and Technology,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Game Over: death representations in Virtual Reality Environments,10.1109/svr51698.2020.00052,2020,Symposium on Virtual and Augmented Reality,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Embodiment in Virtual Reality for the Treatment of Chronic Low Back Pain: A Case Series,10.2147/jpr.s275312,2020,Journal of Pain Research,Y,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Rock or Roll – Locomotion Techniques with a Handheld Spherical Device in Virtual Reality,10.1109/ismar50242.2020.00089,2020,International Symposium on Mixed and Augmented Reality,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Influence of hand visualization on tool-based motor skills training in an immersive VR simulator,10.1109/ismar50242.2020.00049,2020,International Symposium on Mixed and Augmented Reality,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Body Weight Perception of Females using Photorealistic Avatars in Virtual and Augmented Reality,10.1109/ismar50242.2020.00071,2020,International Symposium on Mixed and Augmented Reality,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Studying the Inter-Relation Between Locomotion Techniques and Embodiment in Virtual Reality,10.1109/ismar50242.2020.00070,2020,International Symposium on Mixed and Augmented Reality,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Effects of Body Tracking Fidelity on Embodiment of an Inverse-Kinematic Avatar for Male Participants,10.1109/ismar50242.2020.00025,2020,International Symposium on Mixed and Augmented Reality,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Real-Time Gait Reconstruction For Virtual Reality Using a Single Sensor,10.1109/ismar-adjunct51615.2020.00037,2020,2020 IEEE International Symposium on Mixed and Augmented Reality Adjunct (ISMAR-Adjunct),N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Action Consistency of Casting in Virtual Environment*,10.1109/icvrv51359.2020.00029,2020,International Conference on Virtual Reality and Visualization,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Presence Promotes Performance on a Virtual Spatial Cognition Task: Impact of Human Factors on Virtual Reality Assessment,10.3389/frvir.2020.571713,2020,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Science in Times of COVID-19: Remembering to Tread the Side Paths,10.24989/dp.v1i2.1932,2020,Digital Psychology,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Towards a Common Framework for Mediated Embodiment,10.24989/dp.v1i2.1824,2020,Digital Psychology,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Virtual reality advertising with brand experiences: the effects of media devices, virtual representation of the self, and self-presence",10.1080/02650487.2020.1834210,2020,International Journal of Advertising,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,“I just went into it assuming that I wouldn't be able to have the full experience”: Understanding the Accessibility of Virtual Reality for People with Limited Mobility,10.1145/3373625.3416998,2020,International ACM SIGACCESS Conference on Computers and Accessibility,Y,CORE A,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual Womb: Experiencing Human Sensory Development From a Fetal Point-of-View in Virtual Reality,10.1145/3419249.3420159,2020,Nordic Conference on Human-Computer Interaction,Y,CORE Regional:Scandinavia,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,The Cross-modal Congruency Effect as an Objective Measure of Embodiment,10.1145/3395035.3425264,2020,ICMI Companion,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Improving performance in motor imagery BCI-based control applications via virtually embodied feedback,10.1016/j.compbiomed.2020.104079,2020,Comput. Biol. Medicine,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Reflecting on Attitudes Towards Death Through the use of Immersive Virtual Reality Commercial Video Games,10.1145/3434780.3436559,2020,Technological Ecosystem for Enhancing Multiculturality,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Enhancement of perceived body ownership in virtual reality-based teleoperation may backfire in the execution of high-risk tasks,10.1016/j.chb.2020.106605,2020,Computers in Human Behavior,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Immersive Virtual Reality for Clinical Pain: Considerations for Effective Therapy,10.3389/frvir.2020.00009,2020,Frontiers in Virtual Reality,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"""Talking without a Voice""",10.1145/3415246,2020,Proc. ACM Hum. Comput. Interact.,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Teaching About Homelessness Through Multicultural Picture Books and Virtual Reality in Preservice Teacher Education,10.1177/0047239520958696,2020,,N,,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A Survey of Full-Body Motion Reconstruction in Immersive Virtual Reality Applications,10.1109/tvcg.2019.2912607,2020,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Design and evaluation of an educational virtual reality application for learning how to perform on a stage,10.1145/3399715.3399919,2020,International Working Conference on Advanced Visual Interfaces,Y,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Controlling the Sense of Embodiment for Virtual Avatar Applications: Methods and Empirical Study,10.2196/21879,2020,JMIR Serious Games,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Effects of body visualization on performance in head-mounted display virtual reality,10.1371/journal.pone.0239226,2020,PLoS ONE,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,On the Plausibility of Virtual Body Animation Features in Virtual Reality,10.1109/tvcg.2020.3025175,2020,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Construction of the Virtual Embodiment Questionnaire (VEQ),10.1109/tvcg.2020.3023603,2020,IEEE Transactions on Visualization and Computer Graphics,Y,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Intensifying Stress Perception Using Visual Effects in VR Games,10.1145/3402942.3409781,2020,International Conference on Foundations of Digital Games,Y,CORE C,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,A Conceptual Model of Immersive Experience in Extended Reality,10.31234/osf.io/sefkh,2020,Computers in Human Behavior Reports,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Effect of Sense of Embodiment on Curvature Redirected Walking Thresholds,10.1145/3385955.3407932,2020,ACM Symposium on Applied Perception,Y,CORE B,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"The Effect of an Adaptive Simulated Inner Voice on User's Eye-gaze Behaviour, Ownership Perception and Plausibility Judgement in Virtual Reality",10.1093/iwcomp/iwab008,2020,Interacting with computers,N,SJR Q2,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Magic Carpet: Interaction Fidelity for Flying in VR,10.1109/tvcg.2019.2905200,2020,IEEE Transactions on Visualization and Computer Graphics,N,SJR Q1,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Implementing Remote Audio as a Diagnostics Tool for Maritime Autonomous Surface Ships,10.23919/fruct49677.2020.9211029,2020,Conference of the Open Innovations Association,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,On the possible phenomenological autonomy of virtual realities,10.1080/20797222.2020.1857945,2020,,N,,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,"Avatar’s Lip Synchronization in Talking Involved Virtual
 Reality",10.15701/kcgs.2020.26.4.9,2020,Journal of the Korea Computer Graphics Society,N,未照合,S2,,
3,The Sense of Embodiment in Virtual Reality,forward,Virtual reality approaches to pain: toward a state of the science.,10.1097/j.pain.0000000000002060,2020,Pain,N,SJR Q1,S2,,
